Time,CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Tot Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Tot Cool Cap [W]
05:30:00,1.279599E-01,5.063142E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,8.552877E+02,2.767795E-02,2.015845E+02,2.575796E+01
05:40:00,1.279143E-01,5.061699E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,8.539157E+02,2.767795E-02,2.029565E+02,2.714923E+01
05:50:00,1.278067E-01,5.058290E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,8.525436E+02,3.023553E-02,2.351684E+02,6.224041E+01
06:00:00,1.276469E-01,5.053231E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,8.511715E+02,3.886639E-02,3.406128E+02,1.771508E+02
06:10:00,1.233656E-01,4.921608E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,8.463692E+02,4.845312E-02,4.610128E+02,3.075572E+02
06:20:00,1.224817E-01,4.901502E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,8.415669E+02,5.870811E-02,5.894703E+02,4.461282E+02
06:30:00,1.189784E-01,4.797805E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,8.367647E+02,6.911882E-02,7.198055E+02,5.864273E+02
06:40:00,1.162997E-01,4.719859E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,8.319624E+02,7.965704E-02,8.516784E+02,7.270472E+02
06:50:00,1.137990E-01,4.647173E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,8.271601E+02,9.010360E-02,9.824460E+02,8.654256E+02
07:00:00,1.114319E-01,4.578358E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,8.223578E+02,1.003180E-01,1.110414E+03,9.998117E+02
07:10:00,1.177166E-01,4.780451E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,8.106952E+02,1.097244E-01,1.235501E+03,1.130747E+03
07:20:00,1.173376E-01,4.760776E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,7.990325E+02,1.188141E-01,1.356770E+03,1.256737E+03
07:30:00,1.221872E-01,4.908218E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,7.873698E+02,1.275803E-01,1.474137E+03,1.377321E+03
07:40:00,1.254330E-01,5.003754E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,7.757071E+02,1.357639E-01,1.584480E+03,1.490286E+03
07:50:00,1.283392E-01,5.087948E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,7.640444E+02,1.435301E-01,1.689789E+03,1.597938E+03
08:00:00,1.309983E-01,5.163817E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,7.523818E+02,1.510030E-01,1.791562E+03,1.701996E+03
08:10:00,1.300706E-01,5.129936E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,7.393470E+02,1.564347E-01,1.870094E+03,1.779535E+03
08:20:00,1.324219E-01,5.204397E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,7.263122E+02,1.613684E-01,1.942621E+03,1.845493E+03
08:30:00,1.321478E-01,5.195727E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,7.132775E+02,1.659428E-01,2.010816E+03,1.906642E+03
08:40:00,1.326359E-01,5.211175E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,7.002427E+02,1.702150E-01,2.075367E+03,1.965618E+03
08:50:00,1.332680E-01,5.231186E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,6.872080E+02,1.742292E-01,2.136808E+03,2.022778E+03
09:00:00,1.339971E-01,5.254270E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,6.741732E+02,1.780392E-01,2.195786E+03,2.078493E+03
09:10:00,1.342516E-01,5.262328E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,6.625105E+02,1.827118E-01,2.263794E+03,2.143405E+03
09:20:00,1.345320E-01,5.271207E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,6.508479E+02,1.871122E-01,2.328520E+03,2.203203E+03
09:30:00,1.348432E-01,5.281060E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,6.391852E+02,1.911818E-01,2.389257E+03,2.259494E+03
09:40:00,1.351793E-01,5.291705E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,6.275225E+02,1.948869E-01,2.445598E+03,2.312583E+03
09:50:00,1.355368E-01,5.303025E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,6.158598E+02,1.981933E-01,2.497133E+03,2.361817E+03
10:00:00,1.359128E-01,5.314930E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,6.041972E+02,2.010057E-01,2.542709E+03,2.405840E+03
10:10:00,1.359573E-01,5.316342E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,5.939066E+02,2.041234E-01,2.590595E+03,2.452816E+03
10:20:00,1.359869E-01,5.317279E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,5.836160E+02,2.068439E-01,2.633691E+03,2.495277E+03
10:30:00,1.360087E-01,5.317968E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,5.733254E+02,2.091286E-01,2.671532E+03,2.532817E+03
10:40:00,1.360255E-01,5.318502E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,5.630348E+02,2.109722E-01,2.704054E+03,2.565627E+03
10:50:00,1.360390E-01,5.318931E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,5.527442E+02,2.123833E-01,2.731361E+03,2.593274E+03
11:00:00,1.360497E-01,5.319270E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,5.424536E+02,2.133857E-01,2.753739E+03,2.615902E+03
11:10:00,1.360638E-01,5.319715E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,5.355932E+02,2.139695E-01,2.767638E+03,2.630209E+03
11:20:00,1.360758E-01,5.320098E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,5.287328E+02,2.142057E-01,2.777348E+03,2.640758E+03
11:30:00,1.360862E-01,5.320427E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,5.218724E+02,2.141728E-01,2.783811E+03,2.648144E+03
11:40:00,1.360952E-01,5.320711E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,5.150120E+02,2.139732E-01,2.788264E+03,2.653405E+03
